seed,epoch,train_loss,val_loss,val_per
0,0,748.4593505859375,710.6033935546875,1.2650028467178345
0,200,94.08943176269531,,
0,600,58.84027099609375,,
0,1000,50.027313232421875,,
0,1200,33.155906677246094,,
0,1400,22.015960693359375,,
0,1600,36.5081787109375,,
0,1800,36.578128814697266,,
0,2000,18.65772247314453,27.466837603871415,0.28080305457115173
0,2200,27.498077392578125,,
0,2400,25.733516693115234,,
0,2600,16.82221221923828,,
0,2800,18.525428771972656,,
0,3000,21.007320404052734,,
0,3200,17.667755126953125,,
0,3400,15.004722595214844,,
0,3600,13.337806701660156,,
0,3800,17.69161033630371,,
0,4000,10.145657539367676,19.67995834350586,0.1987098902463913
0,4200,9.916284561157227,,
0,4400,15.842877388000488,,
0,4800,15.604323387145996,,
0,5400,7.456993103027344,,
0,5600,11.673016548156738,,
0,6000,12.06278133392334,16.923447795030548,0.16503188014030457
0,6200,13.06628131866455,,
0,6600,16.427038192749023,,
0,6800,7.701311111450195,,
0,7000,8.63760757446289,,
0,7400,11.221342086791992,,
0,7600,7.422976493835449,,
0,7800,9.457788467407227,,
0,8000,6.190882682800293,16.37250033239039,0.15147854387760162
0,8200,10.438754081726074,,
0,8400,12.28120231628418,,
0,8600,9.486204147338867,,
0,8800,8.73005485534668,,
0,9000,6.376068115234375,,
0,9200,6.192049026489258,,
0,9400,7.002173900604248,,
0,9600,7.344934940338135,,
0,10000,10.700824737548828,16.95364127798778,0.1453179270029068
0,10400,4.148984909057617,,
0,10600,6.341403484344482,,
0,10800,6.521419525146484,,
0,11000,5.531113624572754,,
0,11400,6.840123176574707,,
0,11600,7.060561656951904,,
0,12000,4.205257415771484,16.60557383444251,0.1390848457813263
0,12200,5.663174152374268,,
0,12600,6.418577671051025,,
0,12800,6.135874271392822,,
0,13000,6.063045024871826,,
0,13200,5.426743507385254,,
0,13400,3.7049217224121094,,
0,13600,5.832152366638184,,
0,13800,2.5300841331481934,,
0,14000,2.838850498199463,16.74191302569901,0.13691051304340363
0,14600,4.024494647979736,,
0,14800,4.2593512535095215,,
0,15000,5.443737030029297,,
0,15200,3.5561599731445312,,
0,15400,2.2551259994506836,,
0,15600,4.587426662445068,,
0,16000,4.647243499755859,16.733461497760402,0.13060493767261505
0,16200,2.807530164718628,,
0,16600,1.511002779006958,,
0,16800,2.845761775970459,,
0,17000,2.6447668075561523,,
0,17200,4.256025791168213,,
0,17400,1.8449115753173828,,
0,17600,3.746643543243408,,
0,17800,4.012567520141602,,
0,18000,3.788883686065674,16.974336638683226,0.13215114176273346
0,18200,3.9397730827331543,,
0,18400,2.136545181274414,,
0,18600,4.393518924713135,,
0,18800,3.8846302032470703,,
0,19000,3.0402755737304688,,
0,19200,1.6133027076721191,,
0,19400,1.9103009700775146,,
0,19800,2.2882251739501953,,
0,20400,1.6806607246398926,,
0,20600,3.218351364135742,,
0,20800,2.7709085941314697,,
0,21000,1.5774857997894287,,
0,21200,0.9478676319122314,,
0,21600,2.5162415504455566,,
0,21800,2.3758463859558105,,
0,22200,0.9372702836990356,,
0,22400,2.2900142669677734,,
0,22600,1.3937140703201294,,
0,23600,2.154848337173462,,
