id,text
53,He said he's been seeing one more.
157,You look down at your.
164,They have.
165,I can't bither.
372,Taylor encouragement this to confirmation buyers.
381,The Hercules and Grable Stack medals are headlines here.
393,Is it a novelty or a real kind of importance?
430,There are no more vehicle talkers straight at the map.
446,Once they have children over here.
494,Mystified Vision Able to See at Night?
542,The small pup wore a hole in the sock.
586,Use a pistol to rent the first trap.
587,He ran half way to the outerwear store.
590,Cars and buses stalled in snow drifts.
593,The tune rose from the head of the water.
599,The lease run out in sixteen weeks.
708,I knew what the deal was in the past.
711,They gave variety of benefits to their employment.
1110,Get arrested or what not?
1111,That decision is expected early next week.
1191,So apparent all of his lines being spoken in that voice.
1312,I'm getting a got feeling here.
1335,I hope the thing works out up there.
1377,Whatever they done you is a liar.
1404,Just Funny Miles North of Here.
